%FE,emulsion_temp,emulsion_pr,rod_quench_cw_exit,casting_wheel_rpm,rod_quench_cw_entry,rm_motor_cooling_water_pressure ,rolling_mill_amp,cool_water_flow,cooling_water_pressure,cooling_water_temp,rolling_mill_rpm,Grade_encoded,UTS,elongation,Conductivity,Grade
0.19,59.71479797,2.187740326,9.737276039,2.113256931,254.4883003,0.825839996,339.0625,189.6533203,3.958403959183856,38.5664305611749,816.1811166417294,2,9.3,17.2,61.8,WE10
0.17,59.71479797,2.187740326,9.737276039,2.113256931,254.4883003,0.825839996,339.0625,189.6533203,4.085542775540732,37.83385939117054,861.0654940088507,2,9.2,16.0,61.8,WE10
0.19,60.43878174,2.230493546,9.83944642,2.094928026,255.8498939,0.84487915,283.8891602,190.378418,4.213600799948004,39.29560087542473,841.5398772454582,2,9.6,14.8,61.7,WE10
0.17,60.02653503,2.225505829,9.807498308,2.095935106,254.8580719,0.828603745,322.3364258,190.1984253,3.791059058327886,39.03452798778529,757.8618510520254,2,9.1,16.0,61.8,WE10
0.17,60.02653503,2.225505829,9.807498308,2.095935106,254.8580719,0.828603745,322.3364258,190.1984253,3.643401327370777,37.854244466009725,742.8256962291199,2,8.9,18.4,61.8,WE10
0.19,60.44773865,2.237543106,9.804700861,2.093518019,254.5101712,0.834083557,280.4077148,190.1009521,4.164524292145833,36.756969272816335,871.4762843533887,2,9.8,16.0,61.7,WE10
0.19,60.39007568,2.195608139,9.814174033,2.090295315,256.4322714,0.795320511,295.5444336,190.1177368,4.177036538209107,35.20806899930828,752.6180147172017,2,9.0,18.8,61.7,WE10
0.17,60.3195343,2.184989929,9.730504946,2.092913866,253.8631981,0.814809799,337.7758789,190.1555786,3.757628111751344,35.95082209219958,769.653603969077,2,9.3,18.0,61.7,WE10
0.17,60.3195343,2.184989929,9.730504946,2.092913866,253.8631981,0.814809799,337.7758789,190.1555786,3.4331596380419507,40.17371976476282,709.4173583933144,2,9.1,20.8,61.7,WE10
0.17,60.30111694,2.192687988,9.770686453,2.092309475,255.4073887,0.82988739,293.5766602,190.171936,3.419730866193406,38.16916562030597,766.7826920167113,2,9.2,18.4,61.8,WE10
0.19,60.25610352,2.230302811,9.794909798,2.092712402,253.953225,0.839729309,309.8486328,190.1035156,4.384558505971297,39.19787939604721,777.7773074122342,2,9.1,16.0,61.7,WE10
0.19,60.25610352,2.230302811,9.794909798,2.092712402,253.953225,0.839729309,309.8486328,190.1035156,4.23881780007124,37.84513825709396,785.5206911007066,2,9.2,20.0,61.8,WE10
0.17,60.26237488,2.203147888,9.77920595,2.09412241,255.1952913,0.842477798,318.0981445,189.9873047,4.135363632648889,37.47902097087599,756.4777728009564,2,8.7,17.2,61.8,WE10
0.19,60.26681519,2.203887939,9.770908977,2.092712402,254.8504425,0.839984894,309.5458984,190.0631104,3.391793352858703,39.17285722472926,791.1583510527943,2,9.0,14.0,61.8,WE10
0.19,60.26681519,2.203887939,9.770908977,2.092712402,254.8504425,0.839984894,309.5458984,190.0631104,3.920950013690194,36.9305113322697,786.1375775469267,2,8.9,15.2,61.7,WE10
0.17,60.23817444,2.227779388,9.816876112,2.093719482,253.4206929,0.827188492,326.1962891,190.1434326,3.7904671760057154,33.66172181072324,867.7562990792975,2,9.0,18.0,61.9,WE10
0.17,60.23817444,2.227779388,9.816876112,2.093719482,253.4206929,0.827188492,326.1962891,190.1434326,4.324221798903748,38.3744613549845,933.87,2,8.8,17.2,61.9,WE10
0.19,60.26643372,2.214345932,9.836076769,2.096942186,255.5345453,0.860599518,328.2397461,190.1216431,4.035879180448325,35.6049350360806,855.3741328848698,2,9.1,18.6,61.7,WE10
0.19,60.27165222,2.228679657,9.81655822,2.091302395,255.1128938,0.859067917,307.199707,190.0385132,4.108627612164524,39.118173249816486,804.4569953557412,2,9.4,21.8,61.7,WE10
0.17,60.21299744,2.238418579,9.80629032,2.093920946,253.2152077,0.808647156,285.3271484,190.0509644,4.45,37.83332654830436,832.69382167232,4,9.3,18.2,61.1,WE20
0.17,60.21299744,2.238418579,9.80629032,2.093920946,253.2152077,0.808647156,285.3271484,190.0509644,4.355218808212332,34.56359210339659,812.8336138073995,4,9.4,17.4,61.1,WE20
0.19,60.22073364,2.24527359,9.849905056,2.095330715,254.0737695,0.834215164,315.5249023,190.0384521,3.263851011342171,36.26194399933182,811.0122064319526,2,9.3,19.7,61.7,WE10
0.18,60.22477722,2.177549362,9.79103152,2.092309475,254.8377268,0.867259979,295.7714844,189.9247437,3.621153334733256,39.561547158649454,797.4997605063122,2,8.9,23.7,62.0,WE10
0.17,60.28076172,2.243890762,9.826381073,2.092913866,254.6159656,0.838823318,320.8984375,190.1425781,3.788336007670315,38.62782579256694,766.0965365668835,4,9.4,18.2,61.1,WE20
0.17,60.28076172,2.243890762,9.826381073,2.092913866,254.6159656,0.838823318,320.8984375,190.1425781,4.19242933045224,40.957548151645945,828.0335441764012,4,9.2,20.0,61.1,WE20
0.18,60.28076172,2.243890762,9.826381073,2.092913866,254.6159656,0.838823318,320.8984375,190.1425781,3.92076687961041,38.67298947493283,924.4850900288872,2,8.9,22.7,62.0,WE10
0.18,60.34700012,2.226259232,9.862779669,2.095532179,254.3463934,0.816986084,311.6650391,190.0979614,3.430585591469581,39.597178977102736,829.7759683185409,2,9.2,20.6,61.6,WE10
0.17,60.28257751,2.226667404,9.741917257,2.094726563,254.4313341,0.792602539,308.1835938,189.840332,3.77286351306526,39.200785015643135,846.1616827416575,4,9.5,18.7,61.1,WE20
0.17,60.28257751,2.226667404,9.741917257,2.094726563,254.4313341,0.792602539,308.1835938,189.840332,3.67820836136264,33.972745765340406,846.7759594117164,4,9.6,17.6,61.1,WE20
0.18,60.2558136,2.190395355,9.759083407,2.09412241,254.9974356,0.827697754,316.7358398,190.0615234,3.653583720954822,36.3748379437691,781.959928187425,2,9.3,18.7,61.6,WE10
0.18,60.2558136,2.190395355,9.759083407,2.09412241,254.9974356,0.827697754,316.7358398,190.0615234,4.203580973675461,37.84674971023325,898.2050154059963,2,9.4,16.6,62.0,WE10
0.17,60.17611694,2.194812775,10.07436836,2.094928026,259.0506815,0.851007462,311.2866211,195.2128296,3.594597466114751,41.63370460899133,819.0922415292524,4,9.6,19.1,61.1,WE20
0.17,60.17611694,2.194812775,10.07436836,2.094928026,259.0506815,0.851007462,311.2866211,195.2128296,4.355547654538393,37.56371735442652,869.3978606485898,4,9.4,16.1,61.1,WE20
0.17,60.15956116,2.207967758,9.778697323,2.09412241,254.6337675,0.869689941,319.1577148,189.757019,4.45,36.45486779291546,733.5314659614826,4,9.3,19.1,61.1,WE20
0.18,60.15956116,2.207967758,9.778697323,2.09412241,254.6337675,0.869689941,319.1577148,189.757019,3.3468815241610743,36.32494217092385,917.593120909066,2,9.3,21.5,62.0,WE10
0.18,60.15956116,2.207967758,9.778697323,2.09412241,254.6337675,0.869689941,319.1577148,189.757019,4.379623190179838,36.41669029533525,765.6667472829131,2,9.3,19.7,62.0,WE10
0.18,60.17720032,2.20514679,9.734987219,2.095532179,254.1454859,0.823947906,335.0512695,189.7271118,3.708701350997929,36.76873876585589,776.3687632648466,2,9.2,20.3,62.0,WE10
0.18,59.62750244,2.187831879,9.803429295,2.125946045,255.4119663,0.803775787,336.1865234,190.5363159,3.691170123278821,39.16415058538704,825.9402867642397,2,9.1,20.1,62.0,WE10
0.18,59.47311401,2.220977783,9.82113586,2.127557278,255.6703486,0.805370331,336.4135742,190.6687622,3.878060634776581,41.0669787114261,771.7089806227718,2,9.3,21.0,61.9,WE10
0.18,60.04864502,2.23928833,9.79748472,2.122521877,254.9094431,0.804281235,292.0629883,190.9033813,3.454928803333548,39.92616813323152,701.6765870860766,2,9.0,18.8,61.9,WE10
0.18,60.04864502,2.23928833,9.79748472,2.122521877,254.9094431,0.804281235,292.0629883,190.9033813,3.7909366965716407,37.95786068699135,837.450579969609,2,9.2,18.9,62.0,WE10
0.18,60.02285767,2.237146378,9.807911567,2.132995605,254.5340767,0.852022171,297.4365234,190.769104,4.265753538706759,38.728686245583866,847.1045709341686,2,9.2,19.3,62.0,WE10
0.18,60.36630249,2.243736267,9.799519227,2.130779982,254.334695,0.841888428,324.3798828,190.6531372,3.823581682732309,38.95793490383015,842.3032493091913,2,9.2,16.5,62.0,WE10
0.16,60.20004272,2.201063156,9.780127835,2.131787062,253.3037088,0.849891663,295.9228516,190.6430664,4.288365027826228,37.80840676966019,688.2605001445459,2,9.7,16.2,62.0,WE10
0.16,60.32008362,2.255119324,9.785086945,2.130981445,254.0183292,0.84346199,353.1396484,190.6809692,3.866645126752361,41.38156114614884,847.4298659008225,2,9.4,15.1,62.0,WE10
0.16,60.02839661,2.187320709,9.806194952,2.117889404,254.6246122,0.817798615,296.3012695,190.6391602,4.04336848821092,40.38022568503237,841.457883089846,2,9.4,16.5,62.0,WE10
0.16,59.94360352,2.200698853,9.790681839,2.116479397,254.1465031,0.85807991,310.5297852,190.9072876,4.395128016373356,39.98012841930896,736.275158983896,2,9.6,17.6,62.0,WE10
0.16,59.94360352,2.200698853,9.790681839,2.116479397,254.1465031,0.85807991,310.5297852,190.9072876,3.995599331410052,34.73955086400283,773.4291402004468,2,9.6,17.4,61.9,WE10
0.18,60.03616333,2.21903038,9.804859807,2.130578518,255.1871533,0.831092834,322.487793,191.2341919,3.947841812316625,39.0962273805126,909.6269349234276,2,8.7,20.8,62.0,WE10
0.18,60.03616333,2.21903038,9.804859807,2.130578518,255.1871533,0.831092834,322.487793,191.2341919,3.2984544353506493,34.48061312919708,748.0762956139886,2,8.7,22.0,62.0,WE10
0.18,60.03616333,2.21903038,9.804859807,2.130578518,255.1871533,0.831092834,322.487793,191.2341919,4.209926142653881,34.84398450595051,787.2453360538541,2,9.0,22.0,62.0,WE10
0.18,60.03616333,2.21903038,9.804859807,2.130578518,255.1871533,0.831092834,322.487793,191.2341919,3.994677344279883,37.06128730731661,812.871176248139,2,8.8,23.2,62.0,WE10
0.18,60.03616333,2.21903038,9.804859807,2.130578518,255.1871533,0.831092834,322.487793,191.2341919,3.4845106645504025,36.85361516268917,816.0901362004615,2,8.6,18.0,62.0,WE10
0.16,60.38386536,2.209070206,9.812171315,2.130175829,255.9511106,0.849617004,327.2558594,190.9207153,3.7716881566205176,38.95438439790579,804.4284314865134,2,9.7,17.2,61.9,WE10
0.16,60.38386536,2.209070206,9.812171315,2.130175829,255.9511106,0.849617004,327.2558594,190.9207153,4.046061369605535,38.39009376541122,898.1236438614064,2,9.7,18.5,61.9,WE10
0.18,60.38427734,2.223558426,9.811185851,2.120306492,253.389158,0.872583389,294.2578125,190.9563599,3.5030052646967755,35.24776813417916,817.9923304575066,2,8.9,20.0,62.0,WE10
0.16,59.95323181,2.245922089,9.757970786,2.131787062,252.740659,0.853719711,281.7700195,190.0700073,3.694967848957852,37.08203427253126,806.738435728476,2,9.4,20.2,61.9,WE10
0.17,59.95323181,2.245922089,9.757970786,2.131787062,252.740659,0.853719711,281.7700195,190.0700073,4.237533686709604,36.86137733880693,876.711217693085,2,9.5,19.6,61.9,WE10
0.16,59.95323181,2.245922089,9.757970786,2.131787062,252.740659,0.853719711,281.7700195,190.0700073,4.336381442012328,39.44766095882743,880.6921419246501,2,9.3,18.4,61.9,WE10
0.17,59.93638611,2.223630905,9.710700296,2.112451077,255.3280429,0.886844635,280.0292969,189.8296509,4.059333066232059,42.21,901.4614265044444,2,9.4,22.2,61.9,WE10
0.16,59.94729614,2.240943909,9.761690119,2.125140429,252.3444389,0.805282593,265.8764648,189.6796875,3.836480348443289,38.09449767110291,825.3520579054314,2,9.6,19.5,61.9,WE10
0.17,59.94380188,2.222530365,9.844469109,2.131988525,255.1988517,0.870220184,262.1679688,189.5943604,3.975301937392648,35.45230597705555,808.7838641494599,2,9.4,19.7,62.0,WE10
0.17,59.94380188,2.222530365,9.844469109,2.131988525,255.1988517,0.870220184,262.1679688,189.5943604,3.884227725089497,39.0224443877672,706.7657939210895,2,9.1,21.2,62.0,WE10
0.16,59.99313354,2.235157013,11.58069802,2.118090868,299.5989078,0.857341766,297.7392578,188.8478394,4.45,39.16015229541351,760.0855132815561,2,9.2,17.3,61.9,WE10
0.16,59.99313354,2.235157013,11.58069802,2.118090868,299.5989078,0.857341766,297.7392578,188.8478394,4.338368961290156,37.33725073322898,830.2239663328862,2,9.4,19.7,61.9,WE10
0.17,59.99313354,2.235157013,11.58069802,2.118090868,299.5989078,0.857341766,297.7392578,188.8478394,3.9600556026217912,36.9597835632085,776.8215840135085,2,9.3,20.0,62.0,WE10
0.16,60.08331299,2.211942673,11.59904037,2.126751661,299.0480652,0.853862762,290.9277344,188.7325439,3.417203053983324,38.76869287440623,853.087896162304,2,9.4,15.5,61.9,WE10
0.17,60.17472839,2.242761612,11.59605219,2.131585598,301.2046422,0.85064888,282.5268555,188.887085,4.0406245474124045,39.40447549276577,822.7762835813675,2,9.0,22.7,62.0,WE10
0.17,60.2000885,2.223537445,11.57672437,2.118090868,298.2179865,0.820398331,267.6928711,188.6491089,4.45,39.8872243445266,835.2517208772749,2,9.1,21.2,62.0,WE10
0.15,60.25395203,2.211799622,11.61477601,2.127154589,299.3217063,0.877988815,298.269043,188.7809448,3.762807550397302,37.76452180951127,799.909225887714,2,9.4,22.2,61.8,WE10
0.15,60.25395203,2.211799622,11.61477601,2.127154589,299.3217063,0.877988815,298.269043,188.7809448,4.096524177116423,35.579391668265224,809.6523584530031,2,9.6,19.4,61.8,WE10
0.17,60.25395203,2.211799622,11.61477601,2.127154589,299.3217063,0.877988815,298.269043,188.7809448,4.091272421334026,41.74384701691411,660.7387000184365,2,9.4,23.1,62.0,WE10
0.15,60.34889221,2.183216095,11.59875427,2.126550198,298.5241797,0.843629837,316.0546875,188.9328003,3.710052495901989,37.05711874623746,779.0082045089304,2,9.4,17.6,61.8,WE10
0.17,60.34889221,2.183216095,11.59875427,2.126550198,298.5241797,0.843629837,316.0546875,188.9328003,3.7980445637824745,38.88881942027907,878.435159578321,2,9.2,20.5,62.0,WE10
0.15,60.34889221,2.183216095,11.59875427,2.126550198,298.5241797,0.843629837,316.0546875,188.9328003,4.45,35.13319299465846,879.4019907403219,2,9.7,20.8,61.8,WE10
0.17,60.34889221,2.183216095,11.59875427,2.126550198,298.5241797,0.843629837,316.0546875,188.9328003,3.5335408378801465,35.01022600152654,902.7401937531374,2,9.2,21.4,62.0,WE10
0.17,60.33300781,2.224855423,11.5118109,2.131787062,299.0953674,0.839017868,273.3691406,188.730896,4.265752637975775,39.58527675492022,786.5531785609542,2,9.4,17.8,61.9,WE10
0.15,60.33300781,2.224855423,11.5118109,2.131787062,299.0953674,0.839017868,273.3691406,188.730896,3.83470293365888,38.68758338300273,875.9212232576409,2,9.8,21.3,61.9,WE10
0.15,60.33924866,2.185735703,11.52916778,2.118292332,299.3064475,0.869949341,284.1918945,189.0040283,4.023974067034489,38.905277954447975,808.0859669293034,2,9.5,19.6,61.8,WE10
0.17,60.33924866,2.185735703,11.52916778,2.118292332,299.3064475,0.869949341,284.1918945,189.0040283,3.274628643350032,36.60302163143814,823.8311788246293,2,9.7,17.4,61.9,WE10
0.17,60.30752563,2.193035126,11.50472191,2.135211229,297.7078339,0.826461792,263.984375,188.7124634,4.007004612651492,37.582561140368426,735.5475936982615,2,9.7,20.7,62.0,WE10
0.18,60.30311584,2.209373474,11.51336857,2.134405613,302.6801682,0.893781662,299.7070313,188.713501,3.994792859958789,35.84113488789694,933.87,2,8.7,22.0,62.0,WE10
0.18,60.22727966,2.211000443,11.51518055,2.130981445,300.6665152,0.81562233,252.253418,188.9093018,4.0697154794289485,36.74626139262602,775.9676803787349,2,8.6,20.0,62.0,WE10
0.18,60.22727966,2.211000443,11.51518055,2.130981445,300.6665152,0.81562233,252.253418,188.9093018,4.163196295550554,37.03128998078503,789.0133779613276,2,8.7,20.0,62.0,WE10
0.15,60.10772705,2.212263107,11.53015325,2.119299412,298.6401466,0.855937958,271.628418,188.880249,4.398770113110441,40.31421353087997,831.9004464444189,2,9.5,19.8,61.8,WE10
0.15,60.10772705,2.212263107,11.53015325,2.119299412,298.6401466,0.855937958,271.628418,188.880249,3.758041362999745,35.276301916319994,845.5340466672804,2,9.3,18.3,61.6,WE10
0.15,59.67712402,2.226055145,11.51864557,2.116479397,301.2773758,0.838354111,255.8862305,189.0164185,3.4135523763678948,38.80616843619877,933.87,2,9.3,20.0,61.6,WE10
0.15,59.67712402,2.226055145,11.51864557,2.116479397,301.2773758,0.838354111,255.8862305,189.0164185,3.684484803822469,38.12266755773572,722.474155745274,2,9.5,16.0,61.8,WE10
0.14,60.38250732,2.220897675,11.54929032,2.107214451,301.4111447,0.882770538,286.5380859,189.4663086,3.7335106781204974,38.31749871654526,867.3139524804137,2,9.1,18.0,61.9,WE10
0.14,60.38250732,2.220897675,11.54929032,2.107214451,301.4111447,0.882770538,286.5380859,189.4663086,3.855250855902159,35.591314717292924,887.4058191245632,2,9.1,19.6,61.9,WE10
0.14,60.3314209,2.222003937,11.49597989,2.037927151,302.1771364,0.847259521,343.3007813,190.1348877,4.12514291387455,36.54127276903145,846.1497447363874,2,9.1,15.2,61.8,WE10
0.14,60.3314209,2.222003937,11.49597989,2.037927151,302.1771364,0.847259521,343.3007813,190.1348877,4.107295240856026,41.06950799074513,709.3349768269463,2,9.5,18.8,62.0,WE10
0.14,60.23184204,2.21881485,11.45535334,2.047393799,302.000643,0.827674866,331.418457,189.6325684,4.350964289859942,34.976771952160554,796.7900218201096,2,9.4,17.6,62.0,WE10
0.14,60.23184204,2.21881485,11.45535334,2.047393799,302.000643,0.827674866,331.418457,189.6325684,4.206954994930693,35.00578141872435,869.5873389829875,2,9.3,16.8,62.0,WE10
0.14,60.44366455,2.266674042,11.43322808,2.041754246,300.3613392,0.836618423,318.9306641,189.5028687,4.150304964824316,36.38474864130465,780.2381416217586,2,9.5,20.0,62.0,WE10
0.14,60.44366455,2.266674042,11.43322808,2.041754246,300.3613392,0.836618423,318.9306641,189.5028687,3.644208369572569,40.01441000753281,805.6791084706573,2,9.2,19.2,61.7,WE10
0.14,60.27351379,2.206039429,11.41447247,2.053234816,300.296235,0.842618942,296.1499023,189.4901123,4.1885217414607645,38.61535926244749,761.6846260638192,2,9.2,20.0,61.7,WE10
0.14,60.21368408,2.213615417,11.4349129,2.048602343,300.0276801,0.823642731,298.4204102,189.4399414,4.12911542546101,35.72480154177789,918.3631944592069,2,9.2,20.0,61.9,WE10
0.14,60.21368408,2.213615417,11.4349129,2.048602343,300.0276801,0.823642731,298.4204102,189.4399414,4.45,37.93684871195703,814.6578042601968,2,9.1,16.4,62.0,WE10
0.14,60.15275574,2.203964233,11.43748782,2.051019192,300.4859528,0.8620224,349.8852539,189.3852539,4.45,38.81648834179229,795.3809444864299,2,9.3,16.4,62.0,WE10
0.14,60.25117493,2.229482651,11.29672539,2.052026272,299.7855738,0.819324493,358.1347656,189.6181641,4.45,38.62882001602024,822.4679061767604,2,9.4,17.0,62.0,WE10
0.14,60.23777771,2.209403992,11.32698868,2.058673143,298.6462501,0.82444191,353.3666992,189.4091797,4.261064643323215,37.64118682216899,752.3877670415035,2,9.3,18.0,62.0,WE10
0.14,60.23777771,2.209403992,11.32698868,2.058673143,298.6462501,0.82444191,353.3666992,189.4091797,3.747360075518841,38.36604744485629,830.40265325324,2,9.3,16.4,62.0,WE10
0.14,60.24864197,2.207176208,11.30181166,2.058874607,298.4438167,0.826032639,348.9770508,189.5795288,4.45,38.051584741338345,829.7295268368077,2,9.3,17.4,62.0,WE10
0.21,60.1960144,2.166425705,15.49473916,1.912445068,395.2619197,0.830818176,376.3745117,185.6526489,3.9692842993724056,39.276209680960896,758.5815533054488,2,10.1,15.2,62.0,WE10
0.21,60.1960144,2.166425705,15.49473916,1.912445068,395.2619197,0.830818176,376.3745117,185.6526489,4.022281327018187,37.09266044301612,793.6507863400899,2,9.7,14.1,62.0,WE10
0.21,60.18240356,2.199026108,15.68992464,1.912646532,398.8538412,0.854341507,345.1928711,187.3577271,4.45,37.15358282631928,821.6084238489918,2,9.7,15.9,62.0,WE10
0.21,60.18193054,2.242494583,15.69078295,1.913452148,399.4285893,0.866830826,316.7358398,187.4070435,4.041433246778794,37.77629717377105,812.7841845109087,2,9.5,15.0,62.0,WE10
0.21,59.70332336,2.168159485,15.67469763,1.912847877,398.9011435,0.85161972,337.3217773,187.5285645,4.056367209674914,36.73313935603019,837.127936552871,2,9.3,17.8,62.0,WE10
0.21,59.95393372,2.135028839,15.67816265,1.915869117,401.0495825,0.806274414,315.9033203,187.6017456,4.45,39.03932737267196,813.5711462011475,2,9.6,19.9,62.0,WE10
0.2,60.41506958,2.193624496,15.64058785,2.103186131,398.2384029,0.838525772,296.0742188,187.5302734,4.305999608024066,41.03411459063389,755.5836783222671,4,8.9,16.1,61.4,WE20
0.21,59.97244263,2.18091011,15.65330352,2.102783203,397.9779861,0.832286835,309.7729492,187.2266235,3.5994243335862084,38.64725365966965,738.7808333408864,2,9.3,20.2,62.0,WE10
0.21,59.97244263,2.18091011,15.65330352,2.102783203,397.9779861,0.832286835,309.7729492,187.2266235,4.176042301883203,38.64732264328804,844.8926691664278,2,9.1,18.1,62.0,WE10
0.2,59.97244263,2.18091011,15.65330352,2.102783203,397.9779861,0.832286835,309.7729492,187.2266235,3.972719034890964,40.76092423988328,832.5085007359287,4,9.4,19.7,61.4,WE20
0.21,60.35960388,2.177103043,15.66992925,2.103991747,398.1707556,0.880506516,264.8168945,187.0170898,3.907423501362291,40.6105020785586,828.1146989579132,2,9.5,20.5,62.0,WE10
0.21,60.35960388,2.177103043,15.66992925,2.103991747,398.1707556,0.880506516,264.8168945,187.0170898,4.163085379266018,36.50926326630929,801.1951223359748,2,9.2,23.9,62.0,WE10
0.2,60.46446228,2.14616394,15.67034251,2.101574659,398.5293374,0.851966858,281.6943359,187.144104,4.45,36.45117501309021,776.9002587511061,4,9.4,20.7,61.4,WE20
0.21,60.46292114,2.237659454,15.63553337,2.103790283,397.7119743,0.885721207,296.1499023,186.6454468,3.7509874562389536,38.74866929553059,780.0643379086329,2,9.0,18.4,61.9,WE10
0.21,60.46292114,2.237659454,15.63553337,2.103790283,397.7119743,0.885721207,296.1499023,186.6454468,3.173480545735848,37.33456613389279,817.4327800495109,2,9.1,20.8,61.9,WE10
0.2,60.46292114,2.237659454,15.63553337,2.103790283,397.7119743,0.885721207,296.1499023,186.6454468,3.691411335885953,37.97561518695212,905.1075461140716,4,9.3,18.1,61.4,WE20
0.2,60.40756226,2.237264633,15.62056068,2.104193211,397.3040558,0.821016312,285.1000977,186.5598145,3.8259688893852175,42.14888399859984,785.7398295057129,4,9.3,17.3,61.4,WE20
0.2,60.27980042,2.17156601,15.66748149,2.104797363,397.6265251,0.841495514,265.8764648,186.6466064,3.868084415012416,36.331597498197645,839.2574433685979,4,9.4,22.2,61.4,WE20
0.21,60.29911804,2.211166382,15.65556055,2.10358882,397.6804395,0.848981857,286.6894531,186.5808105,3.317166106935254,37.23258431085566,820.5341573006833,2,9.1,19.6,62.0,WE10
0.21,60.29911804,2.211166382,15.65556055,2.10358882,397.6804395,0.848981857,286.6894531,186.5808105,3.375058540060841,37.10943511670003,869.0710442446461,2,9.1,17.7,62.0,WE10
0.2,60.27980042,2.16619873,15.6686259,2.107214451,396.9520861,0.819885254,282.6025391,186.8143921,4.3274436157027365,36.69568397071292,743.2526849012511,4,9.5,17.3,61.4,WE20
0.2,60.34159851,2.18227005,15.6665596,2.106408596,397.0161731,0.84601593,301.3720703,186.6246948,4.2733784550816365,36.46002659460191,791.6136886908469,4,9.2,19.2,61.4,WE20
0.17,60.38418579,2.21103096,15.67542878,2.102380276,396.8478176,0.849338531,296.6040039,186.6173706,3.907695253987348,36.45225788800273,733.5772059935301,2,9.3,19.4,61.7,WE10
0.17,60.38418579,2.21103096,15.67542878,2.102380276,396.8478176,0.849338531,296.6040039,186.6173706,3.567352983109492,35.47404400133513,921.0447803485862,2,8.9,17.3,61.7,WE10
0.2,60.3754425,2.120628357,15.6489484,2.103790283,397.9851069,0.801332474,332.3266602,186.704834,4.237243432395284,37.771033551846266,785.4465387442701,4,9.3,19.0,61.4,WE20
0.2,60.3754425,2.120628357,15.6489484,2.103790283,397.9851069,0.801332474,332.3266602,186.704834,3.927770134530584,36.18895607517021,816.7079588242797,4,9.2,21.1,61.4,WE20
0.17,60.33958435,2.189153671,15.6782898,2.101373196,396.1092917,0.852251053,305.9130859,186.9307251,3.981455032222196,32.8408367480003,875.6990687960102,2,9.2,18.5,61.7,WE10
0.17,60.33958435,2.189153671,15.6782898,2.101373196,396.1092917,0.852251053,305.9130859,186.9307251,4.45,38.09697353708184,756.5633667405277,2,9.4,19.2,61.7,WE10
0.2,60.12515259,2.22179985,15.72301716,2.101776123,398.0013829,0.821500778,312.043457,186.7045898,3.6479898415501593,41.63387155063283,748.1607586161215,4,9.1,20.3,61.4,WE20
0.2,60.12515259,2.22179985,15.72301716,2.101776123,398.0013829,0.821500778,312.043457,186.7045898,3.550008052090908,40.03157176646507,835.4296938947198,4,9.2,19.2,61.4,WE20
0.17,60.08346558,2.196905136,15.69424797,2.054644823,396.983621,0.825540543,316.5087891,186.7405396,4.343340884299145,35.488974084262125,855.1772954598747,2,9.7,17.5,61.8,WE10
0.17,60.12057495,2.153610229,15.7161507,2.059075832,398.1244706,0.839490891,300.5395508,186.6726685,4.029248190505993,38.62686446284561,872.5709366384989,2,9.7,18.9,61.8,WE10
0.2,60.16200256,2.174890518,15.7152606,2.009124756,397.6280509,0.854316711,296.4526367,186.6063232,4.154943761094007,35.76175892156318,818.8141673563994,4,9.3,18.0,61.4,WE20
0.2,60.16200256,2.174890518,15.7152606,2.009124756,397.6280509,0.854316711,296.4526367,186.6063232,4.289572203932555,39.38658404191539,837.2781605135754,4,9.2,16.3,61.4,WE20
0.17,60.13842773,2.174003601,15.69749046,2.005499363,398.8431601,0.89276123,301.9775391,186.7165527,3.6235635533652375,38.09256703235648,860.9104613171763,2,9.6,16.4,61.9,WE10
0.21,60.19023132,2.13653183,15.6926903,2.011541843,397.0014229,0.826387405,298.9501953,186.835022,4.299121558275459,37.96791723888758,826.5156851623773,4,9.3,19.2,61.4,WE20
0.21,60.19023132,2.13653183,15.6926903,2.011541843,397.0014229,0.826387405,298.9501953,186.835022,4.053141028444783,39.0053915631951,762.9990716540592,4,9.3,18.3,61.4,WE20
0.17,60.19023132,2.13653183,15.6926903,2.011541843,397.0014229,0.826387405,298.9501953,186.835022,4.413799138070564,36.28032320450095,762.9763660948664,2,9.4,21.5,61.9,WE10
0.17,60.19023132,2.13653183,15.6926903,2.011541843,397.0014229,0.826387405,298.9501953,186.835022,3.3734274327289717,36.32433610571581,933.87,2,9.1,21.6,61.7,WE10
0.21,60.3760376,2.18252182,15.75029227,2.017785549,397.0238025,0.817060471,263.0004883,186.8728027,3.970040711793157,34.951051540491804,741.4257197230482,2,8.8,18.4,61.9,WE10
0.17,60.3760376,2.18252182,15.75029227,2.017785549,397.0238025,0.817060471,263.0004883,186.8728027,3.7122510909717263,37.9710917619295,864.2582899793069,2,8.8,18.0,61.7,WE10
0.21,60.3760376,2.18252182,15.75029227,2.017785549,397.0238025,0.817060471,263.0004883,186.8728027,4.228059219484246,37.69164564398663,806.548706510902,2,8.8,15.2,61.9,WE10
0.21,60.22872925,2.122106552,15.78395699,1.999658227,397.4251089,0.872390747,329.1479492,186.9920654,3.822594923818945,36.172586620942326,803.9465142714585,2,8.5,18.0,61.9,WE10
0.21,60.35910034,2.165569305,15.76183173,2.007916212,399.0252484,0.815191269,315.7519531,186.8790894,4.123214259772478,40.52568776850012,852.8635765089459,2,8.9,18.8,61.9,WE10
